lr-Adam,step,train_loss_step,epoch,val_loss_step,val_loss_epoch,train_loss_epoch
,231,,,0.04623681679368019,,
,232,,,0.04203829914331436,,
,233,,,0.04251841455698013,,
,234,,,0.04215293005108833,,
,235,,,0.04095025733113289,,
,236,,,0.04120918735861778,,
,237,,,0.039477843791246414,,
,238,,,0.04062182828783989,,
,239,,,0.041075803339481354,,
,240,,,0.041459642350673676,,
,241,,,0.04783816263079643,,
,242,,,0.043558936566114426,,
,243,,,0.04370272159576416,,
,244,,,0.04389015957713127,,
,245,,,0.039095934480428696,,
,246,,,0.04246213659644127,,
,247,,,0.04675516113638878,,
,248,,,0.04343486204743385,,
,249,,,0.039763472974300385,,
,250,,,0.04274297505617142,,
,251,,,0.04550691694021225,,
,252,,,0.043507229536771774,,
,253,,,0.04628543183207512,,
,254,,,0.04416864737868309,,
,255,,,0.04240876063704491,,
,256,,,0.04018348455429077,,
,257,,,0.049564193934202194,,
,258,,,0.041245050728321075,,
,259,,,0.03601469099521637,,
,260,,,0.04317126423120499,,
,261,,,0.04556073620915413,,
,262,,,0.04682670533657074,,
,263,,,0.039422523230314255,,
,264,,,0.0410010926425457,,
,265,,,0.04573053866624832,,
,266,,,0.04247596114873886,,
,267,,,0.04341502860188484,,
,268,,,0.04125947505235672,,
,269,,,0.04018861800432205,,
,270,,,0.042888153344392776,,
,271,,,0.04688546061515808,,
,272,,,0.04386704042553902,,
,273,,,0.03799617290496826,,
,274,,,0.04474351927638054,,
,275,,,0.043719448149204254,,
,276,,,0.039700716733932495,,
,277,,,0.040831051766872406,,
,278,,,0.03884361311793327,,
,279,,,0.04378969594836235,,
,280,,,0.04098547622561455,,
,281,,,0.0456380657851696,,
,282,,,0.04397137463092804,,
,283,,,0.036875706166028976,,
,284,,,0.044070784002542496,,
,285,,,0.04332776367664337,,
,286,,,0.04406210035085678,,
,287,,,0.04425865039229393,,
,288,,,0.04410397261381149,,
,289,,,0.04123174771666527,,
,290,,,0.04083762690424919,,
,291,,,0.04455958679318428,,
,292,,,0.04251888021826744,,
,293,,,0.04351026564836502,,
,294,,,0.0404820553958416,,
,295,,,0.041355859488248825,,
,296,,,0.03983382135629654,,
,297,,,0.04352502152323723,,
,298,,,0.04284922406077385,,
,299,,,0.03907553106546402,,
,300,,,0.03906844183802605,,
,301,,,0.04487445577979088,,
,302,,,0.04025525972247124,,
,303,,,0.03524058684706688,,
,304,,,0.043018780648708344,,
,305,,,0.043986644595861435,,
,306,,,0.042059849947690964,,
,307,,,0.04154840484261513,,
,308,,,0.04030640050768852,,
,309,,,0.047915324568748474,,
,310,,,0.03677282854914665,,
,311,,,0.04259829595685005,,
,312,,,0.04034050926566124,,
,313,,,0.04894530773162842,,
,314,,,0.04407795891165733,,
,315,,,0.04408584535121918,,
,316,,,0.04371459409594536,,
,317,,,0.03826163336634636,,
,318,,,0.043270137161016464,,
,319,,,0.042730893939733505,,
,320,,,0.03955233469605446,,
,321,,,0.03824079781770706,,
,322,,,0.04043790325522423,,
,323,,,0.04990122839808464,,
,324,,,0.04310454800724983,,
,325,,,0.04113410785794258,,
,326,,,0.04141279309988022,,
,327,,,0.04300206899642944,,
,328,,,0.042397331446409225,,
,329,,,0.04197443649172783,,
,330,,,0.043061334639787674,,
,331,,,0.042705826461315155,,
,332,,,0.046544626355171204,,
,333,,,0.037337493151426315,,
,334,,,0.04037366807460785,,
,335,,,0.03942568227648735,,
,336,,,0.042959630489349365,,
,337,,,0.04375220462679863,,
,338,,,0.04284652695059776,,
,339,,,0.04648105427622795,,
,340,,,0.05147479102015495,,
,341,,,0.042797837406396866,,
,342,,,0.0449608750641346,,
,343,,,0.04093809053301811,,
,344,,,0.04273843392729759,,
,345,,,0.043021854013204575,,
,346,,,0.03859734162688255,,
,347,,,0.03991542384028435,,
,348,,,0.04733656719326973,,
,349,,,0.037932056933641434,,
,350,,,0.04127245396375656,,
,351,,,0.04854970425367355,,
,352,,,0.0408383384346962,,
,353,,,0.04667085036635399,,
,354,,,0.040091488510370255,,
,355,,,0.04473109915852547,,
,356,,,0.03869060426950455,,
,357,,,0.044457852840423584,,
,358,,,0.0466458685696125,,
,359,,,0.041184935718774796,,
,360,,,0.035587895661592484,,
,361,,,0.039225559681653976,,
,362,,,0.046661097556352615,,
,363,,,0.041680581867694855,,
,364,,,0.043347813189029694,,
,365,,,0.042184531688690186,,
,366,,,0.042622871696949005,,
,367,,,0.04237857088446617,,
,368,,,0.04204055294394493,,
,369,,,0.04045359417796135,,
,370,,,0.046064164489507675,,
,371,,,0.04376370832324028,,
,372,,,0.040903013199567795,,
,373,,,0.05065948888659477,,
,374,,,0.04384191334247589,,
,375,,,0.043704766780138016,,
,376,,,0.04077278450131416,,
,377,,,0.041910320520401,,
,378,,,0.04125923663377762,,
,379,,,0.04433460161089897,,
,380,,,0.042040176689624786,,
,381,,,0.04056764766573906,,
,382,,,0.04308274760842323,,
,383,,,0.04333895817399025,,
,384,,,0.03859010711312294,,
,385,,,0.042636651545763016,,
,386,,,0.044838953763246536,,
,387,,,0.039817094802856445,,
,388,,,0.04284019395709038,,
,389,,,0.0447835735976696,,
,390,,,0.03949994966387749,,
,391,,,0.041755568236112595,,
,392,,,0.0422917865216732,,
,393,,,0.04164012894034386,,
,394,,,0.03777967765927315,,
,395,,,0.04412001371383667,,
,396,,,0.049047864973545074,,
,397,,,0.03955073654651642,,
,398,,,0.04013683274388313,,
,399,,,0.038598258048295975,,
,400,,,0.045012593269348145,,
,401,,,0.04203302413225174,,
,402,,,0.047065719962120056,,
,403,,,0.042773809283971786,,
,404,,,0.04116858169436455,,
,405,,,0.0434328131377697,,
,406,,,0.0417802669107914,,
,407,,,0.03919100761413574,,
,408,,,0.045879341661930084,,
,409,,,0.03782093524932861,,
,410,,,0.04049614071846008,,
,411,,,0.04667246341705322,,
,412,,,0.04066815599799156,,
,413,,,0.04304227977991104,,
,414,,,0.04130048304796219,,
,415,,,0.039932701736688614,,
,416,,,0.04484080150723457,,
,417,,,0.042319223284721375,,
,418,,,0.04409407451748848,,
,419,,,0.036628615111112595,,
,420,,,0.045034654438495636,,
,421,,,0.042429596185684204,,
,422,,,0.04373597726225853,,
,423,,,0.03844834864139557,,
,424,,,0.04098057001829147,,
,425,,,0.043401144444942474,,
,426,,,0.039336252957582474,,
,427,,,0.039726622402668,,
,428,,,0.04007707163691521,,
,429,,,0.04211670905351639,,
,430,,,0.04030067101120949,,
,431,,,0.04085049033164978,,
,432,,,0.046067412942647934,,
,433,,,0.043860577046871185,,
,434,,,0.042577628046274185,,
,435,,,0.0370635911822319,,
,436,,,0.040921397507190704,,
,437,,,0.04186758026480675,,
,438,,,0.044670987874269485,,
,439,,,0.04261260852217674,,
,440,,,0.041726142168045044,,
,441,,,0.04404989629983902,,
,442,,,0.04523634910583496,,
,443,,,0.04136345908045769,,
,444,,,0.04114330932497978,,
,445,,,0.043415457010269165,,
,446,,,0.043503519147634506,,
,447,,,0.03980394825339317,,
,448,,,0.04541079327464104,,
,449,,,0.04709572345018387,,
,450,,,0.03994497284293175,,
,451,,,0.045115143060684204,,
,452,,,0.04756739363074303,,
,453,,,0.04372600466012955,,
,454,,,0.039420414716005325,,
,455,,,0.04696747288107872,,
,456,,,0.04213615134358406,,
,457,,,0.040270138531923294,,
,458,,,0.043082308024168015,,
,459,,,0.044737208634614944,,
,460,,,0.04268305376172066,,
,461,,,0.04308877885341644,,
,462,,,0.041218824684619904,,
,463,,,0.047602102160453796,,
,464,,,0.04661470279097557,,
,465,,,0.043304216116666794,,
,466,,,0.043011147528886795,,
,467,,,0.04032621160149574,,
,468,,,0.03806684538722038,,
,469,,,0.04285162687301636,,
,470,,,0.04294651374220848,,
,471,,,0.03935212269425392,,
,472,,,0.0462135449051857,,
,473,,,0.03710196539759636,,
,474,,,0.04161949083209038,,
,475,,,0.043133582919836044,,
,476,,,0.04698551818728447,,
,477,,,0.039638664573431015,,
,478,,,0.04262026399374008,,
,479,,,0.04057437554001808,,
,480,,,0.041819144040346146,,
,481,,,0.04398023337125778,,
,482,,,0.043821584433317184,,
,483,,,0.04187716916203499,,
,484,,,0.042199693620204926,,
,485,,,0.03986794501543045,,
,486,,,0.03877226635813713,,
,487,,,0.04732389748096466,,
,488,,,0.04306850954890251,,
,489,,,0.03986315801739693,,
,490,,,0.04153206944465637,,
,491,,,0.03970536217093468,,
,492,,,0.04263414070010185,,
,493,,,0.03888605162501335,,
,494,,,0.04695655778050423,,
,495,,,0.04439246654510498,,
,496,,,0.03930206224322319,,
,497,,,0.04081723093986511,,
,498,,,0.04431499168276787,,
,499,,,0.0384289026260376,,
,500,,,0.047426123172044754,,
,501,,,0.0435752235352993,,
,502,,,0.04341506585478783,,
,503,,,0.04128926247358322,,
,504,,,0.04449604079127312,,
,505,,,0.041841309517621994,,
,506,,,0.04302666708827019,,
,507,,,0.04200568422675133,,
,508,,,0.04555788263678551,,
,509,,,0.042676087468862534,,
,510,,,0.04174718260765076,,
,511,,,0.04112149402499199,,
,512,,,0.040500201284885406,,
,513,,,0.04295749217271805,,
,514,,,0.043097712099552155,,
,515,,,0.04643779620528221,,
,516,,,0.04573633521795273,,
,517,,,0.04146718606352806,,
,518,,,0.03719136863946915,,
,519,,,0.04079977795481682,,
,520,,,0.04520559683442116,,
,521,,,0.04150408133864403,,
,522,,,0.03698795288801193,,
,523,,,0.039153486490249634,,
,524,,,0.035460930317640305,,
,525,,,0.04326111823320389,,
,526,,,0.04286897927522659,,
,527,,,0.03995465859770775,,
,528,,,0.043377235531806946,,
,529,,,0.045210033655166626,,
,530,,,0.04287545382976532,,
,531,,,0.040206704288721085,,
,532,,,0.04273555055260658,,
,533,,,0.04027273878455162,,
,534,,,0.04173898696899414,,
,535,,,0.045823413878679276,,
,536,,,0.04153035208582878,,
,537,,,0.04409173130989075,,
,538,,,0.042297352105379105,,
,539,,,0.041160330176353455,,
,540,,,0.03783460333943367,,
,541,,,0.04156866297125816,,
,542,,,0.03679163008928299,,
,543,,,0.03760479763150215,,
,544,,,0.04068198427557945,,
,545,,,0.0382084958255291,,
,546,,,0.042655691504478455,,
,547,,,0.037651337683200836,,
,548,,,0.0408276803791523,,
,549,,,0.04020187258720398,,
,550,,,0.040602970868349075,,
,551,,,0.04390823468565941,,
,552,,,0.04310040548443794,,
,553,,,0.043602894991636276,,
,554,,,0.03649703785777092,,
,555,,,0.0354006290435791,,
,556,,,0.04378989338874817,,
,557,,,0.03984018787741661,,
,558,,,0.040315914899110794,,
,559,,,0.0391802154481411,,
,560,,,0.04368593916296959,,
,561,,,0.042622990906238556,,
,562,,,0.04125649854540825,,
,563,,,0.040492475032806396,,
,564,,,0.03891663998365402,,
,565,,,0.041101787239313126,,
,566,,,0.043907102197408676,,
,567,,,0.03998827561736107,,
,568,,,0.0404144786298275,,
,569,,,0.04043585807085037,,
,570,,,0.04579130932688713,,
,571,,,0.04273692145943642,,
,572,,,0.03706160932779312,,
,573,,,0.03775878623127937,,
,574,,,0.04145236685872078,,
,575,,,0.04521549865603447,,
,576,,,0.041021186858415604,,
,577,,,0.04295484349131584,,
,578,,,0.04666610434651375,,
,579,,,0.043957680463790894,,
,580,,,0.04482525587081909,,
,581,,,0.03921833261847496,,
,582,,,0.03761383146047592,,
,583,,,0.04264724999666214,,
,584,,,0.042451173067092896,,
,585,,,0.03892628103494644,,
,586,,,0.04670285806059837,,
,587,,,0.03915683925151825,,
,588,,,0.040556009858846664,,
,589,,,0.04357186332345009,,
,590,,,0.03867553547024727,,
,591,,,0.041605737060308456,,
,592,,,0.04289352893829346,,
,593,,,0.04068143665790558,,
,594,,,0.040246035903692245,,
,595,,,0.04955641180276871,,
,596,,,0.04184640198945999,,
,597,,,0.043273553252220154,,
,598,,,0.040493935346603394,,
,599,,,0.04331880807876587,,
,600,,,0.04480534419417381,,
,601,,,0.03856277093291283,,
,602,,,0.0500020757317543,,
,603,,,0.04626503586769104,,
,604,,,0.044539932161569595,,
,605,,,0.043821316212415695,,
,606,,,0.04263349995017052,,
,607,,,0.043028365820646286,,
,608,,,0.039421506226062775,,
,609,,,0.04616813361644745,,
,610,,,0.03891638666391373,,
,611,,,0.04049527272582054,,
,612,,,0.040858570486307144,,
,613,,,0.04157179221510887,,
,614,,,0.042998604476451874,,
,615,,,0.039208054542541504,,
,616,,,0.04007457196712494,,
,617,,,0.04500071704387665,,
,618,,,0.039105288684368134,,
,619,,,0.0458684079349041,,
,620,,,0.04555603861808777,,
,621,,,0.04228372499346733,,
,622,,,0.048681262880563736,,
,623,,,0.044995516538619995,,
,624,,,0.037417907267808914,,
,1249,,0,,0.04227161034941673,
,1249,,0,,,0.03929392620921135
9.890738440717014e-05,1299,,,,,
,1299,0.040733594447374344,1,,,
9.819815024222053e-05,1349,,,,,
,1349,0.04184656962752342,1,,,
9.731637992448146e-05,1399,,,,,
,1399,0.04197206720709801,1,,,
9.626522996283975e-05,1449,,,,,
,1449,0.04363719001412392,1,,,
9.504846320134737e-05,1499,,,,,
,1499,0.03764276206493378,1,,,
9.367043534921637e-05,1549,,,,,
,1549,0.03902224451303482,1,,,
9.213607938851024e-05,1599,,,,,
,1599,0.03642778843641281,1,,,
9.045088791534851e-05,1649,,,,,
,1649,0.035927508026361465,1,,,
8.862089347783813e-05,1699,,,,,
,1699,0.033001553267240524,1,,,
