lr-Adam,step,train_loss_step,epoch,val_loss_step,val_loss_epoch
,98,,,0.03978968784213066,
,99,,,0.04177812859416008,
,100,,,0.042018063366413116,
,101,,,0.042372848838567734,
,102,,,0.04031386598944664,
,103,,,0.042414095252752304,
,104,,,0.04002868011593819,
,105,,,0.04268762096762657,
,106,,,0.04127666354179382,
,107,,,0.04033919423818588,
,108,,,0.03948326036334038,
,109,,,0.041587021201848984,
,110,,,0.04075902700424194,
,111,,,0.036834150552749634,
,112,,,0.037638336420059204,
,113,,,0.03934004530310631,
,114,,,0.040982119739055634,
,115,,,0.040197886526584625,
,116,,,0.03916679695248604,
,117,,,0.044304102659225464,
,118,,,0.043822646141052246,
,119,,,0.039257705211639404,
,120,,,0.0370820127427578,
,121,,,0.040220972150564194,
,122,,,0.04113322123885155,
,123,,,0.041968729346990585,
,124,,,0.0382843017578125,
,125,,,0.041562359780073166,
,126,,,0.042293839156627655,
,127,,,0.04117541015148163,
,128,,,0.03887350484728813,
,129,,,0.0415906086564064,
,130,,,0.0424954891204834,
,131,,,0.04085301235318184,
,132,,,0.042139891535043716,
,133,,,0.04403257742524147,
,134,,,0.04188163951039314,
,135,,,0.03870809078216553,
,136,,,0.036707084625959396,
,137,,,0.037935495376586914,
,138,,,0.03809121996164322,
,139,,,0.043394189327955246,
,140,,,0.04169188067317009,
,141,,,0.04510895535349846,
,142,,,0.04136929661035538,
,143,,,0.044012077152729034,
,144,,,0.040213149040937424,
,145,,,0.04139862582087517,
,146,,,0.04385382682085037,
,147,,,0.04085749387741089,
,148,,,0.04033561423420906,
,149,,,0.040107425302267075,
,150,,,0.04329695925116539,
,151,,,0.03500555455684662,
,152,,,0.04117994382977486,
,153,,,0.045844726264476776,
,154,,,0.042359448969364166,
,155,,,0.040261298418045044,
,156,,,0.04258991405367851,
,157,,,0.0390179418027401,
,158,,,0.039840903133153915,
,159,,,0.039690252393484116,
,160,,,0.041760433465242386,
,161,,,0.03983673080801964,
,162,,,0.03480268642306328,
,163,,,0.03813398629426956,
,164,,,0.041917961090803146,
,165,,,0.03873666375875473,
,166,,,0.03746073320508003,
,167,,,0.037972260266542435,
,168,,,0.04171786084771156,
,169,,,0.040440794080495834,
,170,,,0.042380157858133316,
,171,,,0.03710874915122986,
,172,,,0.03853601589798927,
,173,,,0.040532853454351425,
,174,,,0.03981085494160652,
,175,,,0.03684139996767044,
,176,,,0.03492661193013191,
,177,,,0.042278140783309937,
,178,,,0.039934296160936356,
,179,,,0.037293463945388794,
,180,,,0.03920326381921768,
,181,,,0.040952008217573166,
,182,,,0.041818831115961075,
,183,,,0.04406271502375603,
,184,,,0.04086894169449806,
,185,,,0.040595490485429764,
,186,,,0.0395057387650013,
,187,,,0.04224787652492523,
,188,,,0.04329804703593254,
,189,,,0.04463193565607071,
,190,,,0.04002173990011215,
,191,,,0.043491970747709274,
,192,,,0.03884436935186386,
,193,,,0.039584118872880936,
,194,,,0.03914029151201248,
,195,,,0.04378033056855202,
,196,,,0.04440392926335335,
,197,,,0.04042563587427139,
,198,,,0.036688197404146194,
,199,,,0.042147696018218994,
,200,,,0.0398520790040493,
,201,,,0.037840671837329865,
,202,,,0.04353970289230347,
,203,,,0.04555381461977959,
,204,,,0.04210157319903374,
,205,,,0.04363695904612541,
,206,,,0.0390307754278183,
,207,,,0.04067812114953995,
,208,,,0.04357599467039108,
,209,,,0.038410820066928864,
,210,,,0.04740709438920021,
,211,,,0.04669419303536415,
,212,,,0.04330618306994438,
,213,,,0.03973006829619408,
,214,,,0.0395248718559742,
,215,,,0.04323168098926544,
,216,,,0.042346175760030746,
,217,,,0.03716658800840378,
,218,,,0.04502157121896744,
,219,,,0.03894457221031189,
,220,,,0.041813235729932785,
,221,,,0.04627000913023949,
,222,,,0.044617362320423126,
,223,,,0.03840021416544914,
,224,,,0.04032032564282417,
,225,,,0.03888716548681259,
,226,,,0.038706205785274506,
,227,,,0.04349812492728233,
,228,,,0.040517207235097885,
,229,,,0.039676547050476074,
,230,,,0.03595371171832085,
,231,,,0.044761013239622116,
,232,,,0.04078000411391258,
,233,,,0.0412479043006897,
,234,,,0.04088651016354561,
,235,,,0.03974234685301781,
,236,,,0.04000095650553703,
,237,,,0.038366835564374924,
,238,,,0.03943709656596184,
,239,,,0.03985466808080673,
,240,,,0.04023844003677368,
,241,,,0.04628476873040199,
,242,,,0.04223567992448807,
,243,,,0.04235615208745003,
,244,,,0.04255158081650734,
,245,,,0.03796996548771858,
,246,,,0.0411771796643734,
,247,,,0.04529396817088127,
,248,,,0.042114049196243286,
,249,,,0.03859015181660652,
,250,,,0.0414460152387619,
,251,,,0.04408251494169235,
,252,,,0.04219036176800728,
,253,,,0.04482908919453621,
,254,,,0.04279172047972679,
,255,,,0.04113415256142616,
,256,,,0.03902648016810417,
,257,,,0.047934092581272125,
,258,,,0.040021222084760666,
,259,,,0.035053957253694534,
,260,,,0.04186457023024559,
,261,,,0.044148508459329605,
,262,,,0.045327335596084595,
,263,,,0.03831443935632706,
,264,,,0.03981894999742508,
,265,,,0.04428194835782051,
,266,,,0.04119585081934929,
,267,,,0.04209933802485466,
,268,,,0.0400390587747097,
,269,,,0.03903017193078995,
,270,,,0.041579168289899826,
,271,,,0.04538149759173393,
,272,,,0.042513396590948105,
,273,,,0.036922890692949295,
,274,,,0.04336094483733177,
,275,,,0.04238283261656761,
,276,,,0.03854415565729141,
,277,,,0.039652444422245026,
,278,,,0.03774867579340935,
,279,,,0.04245593398809433,
,280,,,0.03977661207318306,
,281,,,0.044207315891981125,
,282,,,0.04262324795126915,
,283,,,0.03591025993227959,
,284,,,0.04270444065332413,
,285,,,0.042007237672805786,
,286,,,0.042714666575193405,
,287,,,0.04289066791534424,
,288,,,0.042737897485494614,
,289,,,0.03998928889632225,
,290,,,0.03964813053607941,
,291,,,0.04318241775035858,
,292,,,0.04121803119778633,
,293,,,0.0421939454972744,
,294,,,0.03931020572781563,
,295,,,0.04014141112565994,
,296,,,0.03867211937904358,
,297,,,0.0422174446284771,
,298,,,0.04152294993400574,
,299,,,0.037967003881931305,
,300,,,0.03796624019742012,
,301,,,0.04347362741827965,
,302,,,0.039100248366594315,
,303,,,0.03432023525238037,
,304,,,0.04170281067490578,
,305,,,0.04265311360359192,
,306,,,0.04079809784889221,
,307,,,0.040315646678209305,
,308,,,0.03916746377944946,
,309,,,0.046371836215257645,
,310,,,0.03577157109975815,
,311,,,0.041309904307127,
,312,,,0.03915957733988762,
,313,,,0.04736744239926338,
,314,,,0.042701397091150284,
,315,,,0.04273277148604393,
,316,,,0.0423726849257946,
,317,,,0.03721896559000015,
,318,,,0.04196538031101227,
,319,,,0.0414494089782238,
,320,,,0.03841175511479378,
,321,,,0.037169162184000015,
,322,,,0.039239782840013504,
,323,,,0.048267073929309845,
,324,,,0.04178210347890854,
,325,,,0.03994004428386688,
,326,,,0.04019169136881828,
,327,,,0.041696302592754364,
,328,,,0.041138846427202225,
,329,,,0.04071706533432007,
,330,,,0.04177892208099365,
,331,,,0.04142094776034355,
,332,,,0.04508495703339577,
,333,,,0.03631789609789848,
,334,,,0.039195816963911057,
,335,,,0.03829014301300049,
,336,,,0.041643690317869186,
,337,,,0.04241698607802391,
,338,,,0.041554417461156845,
,339,,,0.045008335262537,
,340,,,0.04976624250411987,
,341,,,0.04149773344397545,
,342,,,0.0435875728726387,
,343,,,0.039737798273563385,
,344,,,0.0414448045194149,
,345,,,0.04172344133257866,
,346,,,0.037510938942432404,
,347,,,0.03876958042383194,
,348,,,0.04581309109926224,
,349,,,0.036889173090457916,
,350,,,0.0400734581053257,
,351,,,0.04698836803436279,
,352,,,0.03963921219110489,
,353,,,0.04516654834151268,
,354,,,0.038939785212278366,
,355,,,0.04335678741335869,
,356,,,0.037622012197971344,
,357,,,0.04307820647954941,
,358,,,0.04514981806278229,
,359,,,0.03996678814291954,
,360,,,0.03464628383517265,
,361,,,0.03812155872583389,
,362,,,0.04517396539449692,
,363,,,0.04045775160193443,
,364,,,0.042034901678562164,
,365,,,0.040919166058301926,
,366,,,0.041325610131025314,
,367,,,0.04112767055630684,
,368,,,0.04080594703555107,
,369,,,0.03928344324231148,
,370,,,0.04459696635603905,
,371,,,0.04242817685008049,
,372,,,0.03970439359545708,
,373,,,0.04898243024945259,
,374,,,0.0424862876534462,
,375,,,0.042360659688711166,
,376,,,0.03957315906882286,
,377,,,0.04066919907927513,
,378,,,0.04004015401005745,
,379,,,0.042974021285772324,
,380,,,0.040772695094347,
,381,,,0.03939163312315941,
,382,,,0.04179404303431511,
,383,,,0.042015064507722855,
,384,,,0.03750186040997505,
,385,,,0.04134498909115791,
,386,,,0.043436381965875626,
,387,,,0.03866458311676979,
,388,,,0.04152120277285576,
,389,,,0.043418753892183304,
,390,,,0.03836371377110481,
,391,,,0.040499359369277954,
,392,,,0.04104887321591377,
,393,,,0.04040169343352318,
,394,,,0.03670080378651619,
,395,,,0.042753200978040695,
,396,,,0.04744329676032066,
,397,,,0.03841705247759819,
,398,,,0.03895918279886246,
,399,,,0.03752740100026131,
,400,,,0.04361897334456444,
,401,,,0.04076278209686279,
,402,,,0.045570243149995804,
,403,,,0.0414811372756958,
,404,,,0.03995222970843315,
,405,,,0.04210209846496582,
,406,,,0.040575020015239716,
,407,,,0.03810712322592735,
,408,,,0.044432662427425385,
,409,,,0.036741096526384354,
,410,,,0.039317380636930466,
,411,,,0.04516724869608879,
,412,,,0.039477404206991196,
,413,,,0.04173080995678902,
,414,,,0.04006509110331535,
,415,,,0.038767825812101364,
,416,,,0.04345909506082535,
,417,,,0.04105725884437561,
,418,,,0.04275006055831909,
,419,,,0.0356377437710762,
,420,,,0.043650515377521515,
,421,,,0.04116114601492882,
,422,,,0.042385052889585495,
,423,,,0.03737662360072136,
,424,,,0.039769675582647324,
,425,,,0.04207483306527138,
,426,,,0.03821299225091934,
,427,,,0.038595933467149734,
,428,,,0.0389271154999733,
,429,,,0.04087119922041893,
,430,,,0.03912006691098213,
,431,,,0.03964969888329506,
,432,,,0.044602736830711365,
,433,,,0.042520154267549515,
,434,,,0.04129418358206749,
,435,,,0.03605058416724205,
,436,,,0.03970462828874588,
,437,,,0.0406164713203907,
,438,,,0.043289098888635635,
,439,,,0.04133300483226776,
,440,,,0.04045091196894646,
,441,,,0.042683299630880356,
,442,,,0.043822240084409714,
,443,,,0.04014741629362106,
,444,,,0.03992553800344467,
,445,,,0.04208308458328247,
,446,,,0.04218712076544762,
,447,,,0.03866991400718689,
,448,,,0.04398529231548309,
,449,,,0.04559251293540001,
,450,,,0.038773130625486374,
,451,,,0.04368874430656433,
,452,,,0.04607297107577324,
,453,,,0.04239388182759285,
,454,,,0.03830287232995033,
,455,,,0.04546753317117691,
,456,,,0.040886010974645615,
,457,,,0.039112549275159836,
,458,,,0.041787486523389816,
,459,,,0.04335479810833931,
,460,,,0.041391897946596146,
,461,,,0.04180151969194412,
,462,,,0.040002305060625076,
,463,,,0.046075403690338135,
,464,,,0.0451318584382534,
,465,,,0.041992515325546265,
,466,,,0.04172888025641441,
,467,,,0.03915352746844292,
,468,,,0.03702002763748169,
,469,,,0.041567619889974594,
,470,,,0.041683364659547806,
,471,,,0.03823035582900047,
,472,,,0.04475880041718483,
,473,,,0.036076970398426056,
,474,,,0.04039538651704788,
,475,,,0.04179726913571358,
,476,,,0.045463986694812775,
,477,,,0.03847787156701088,
,478,,,0.0413428470492363,
,479,,,0.03938993811607361,
,480,,,0.04057387635111809,
,481,,,0.04264283925294876,
,482,,,0.04248800501227379,
,483,,,0.040589939802885056,
,484,,,0.04094427451491356,
,485,,,0.03870875760912895,
,486,,,0.037689875811338425,
,487,,,0.04581637308001518,
,488,,,0.04176665470004082,
,489,,,0.038722049444913864,
,490,,,0.04029732942581177,
,491,,,0.03855593129992485,
,492,,,0.041347917169332504,
,493,,,0.03779224678874016,
,494,,,0.04545954242348671,
,495,,,0.04304806515574455,
,496,,,0.03818243369460106,
,497,,,0.0396353080868721,
,498,,,0.0429561622440815,
,499,,,0.03734992444515228,
,500,,,0.045915838330984116,
,501,,,0.04220515117049217,
,502,,,0.04207748919725418,
,503,,,0.04008975252509117,
,504,,,0.04313836246728897,
,505,,,0.04059332236647606,
,506,,,0.04172765091061592,
,507,,,0.040746986865997314,
,508,,,0.04413313791155815,
,509,,,0.04140259325504303,
,510,,,0.04047371447086334,
,511,,,0.039907969534397125,
,512,,,0.03931394964456558,
,513,,,0.04164717718958855,
,514,,,0.04179684445261955,
,515,,,0.044958051294088364,
,516,,,0.044310469180345535,
,517,,,0.040242571383714676,
,518,,,0.03615695983171463,
,519,,,0.039628613740205765,
,520,,,0.04378693178296089,
,521,,,0.040245722979307175,
,522,,,0.03599870204925537,
,523,,,0.03802477940917015,
,524,,,0.0345274917781353,
,525,,,0.041926153004169464,
,526,,,0.04157295450568199,
,527,,,0.03881562501192093,
,528,,,0.0420529879629612,
,529,,,0.04380863532423973,
,530,,,0.041588786989450455,
,531,,,0.03903556987643242,
,532,,,0.0414290577173233,
,533,,,0.03910626098513603,
,534,,,0.040491439402103424,
,535,,,0.04439627751708031,
,536,,,0.04029826819896698,
,537,,,0.04274294525384903,
,538,,,0.04102310165762901,
,539,,,0.03993561491370201,
,540,,,0.03678281232714653,
,541,,,0.04032834619283676,
,542,,,0.035762544721364975,
,543,,,0.036545418202877045,
,544,,,0.039482664316892624,
,545,,,0.037160564213991165,
,546,,,0.04135579615831375,
,547,,,0.03659898042678833,
,548,,,0.03961946815252304,
,549,,,0.03902551159262657,
,550,,,0.03942489251494408,
,551,,,0.042551200836896896,
,552,,,0.041795652359724045,
,553,,,0.042289696633815765,
,554,,,0.035500768572092056,
,555,,,0.034477461129426956,
,556,,,0.04243234917521477,
,557,,,0.038688596338033676,
,558,,,0.03918438032269478,
,559,,,0.03804957494139671,
,560,,,0.04236474633216858,
,561,,,0.04133818298578262,
,562,,,0.04003404080867767,
,563,,,0.03931606933474541,
,564,,,0.03781100735068321,
,565,,,0.03990104794502258,
,566,,,0.04256406053900719,
,567,,,0.03883892297744751,
,568,,,0.039259400218725204,
,569,,,0.03926090523600578,
,570,,,0.0443577766418457,
,571,,,0.04144329950213432,
,572,,,0.03603397682309151,
,573,,,0.036728858947753906,
,574,,,0.04022056609392166,
,575,,,0.043798331171274185,
,576,,,0.039820585399866104,
,577,,,0.041659947484731674,
,578,,,0.045167118310928345,
,579,,,0.042592618614435196,
,580,,,0.043443404138088226,
,581,,,0.038089554756879807,
,582,,,0.03660004958510399,
,583,,,0.04134024307131767,
,584,,,0.04116125404834747,
,585,,,0.0378325991332531,
,586,,,0.045212045311927795,
,587,,,0.038037024438381195,
,588,,,0.0393584668636322,
,589,,,0.042230620980262756,
,590,,,0.03758459910750389,
,591,,,0.04038013890385628,
,592,,,0.041596926748752594,
,593,,,0.03949761018157005,
,594,,,0.03906825929880142,
,595,,,0.04791107028722763,
,596,,,0.04061340168118477,
,597,,,0.04194256663322449,
,598,,,0.039293963462114334,
,599,,,0.04199175164103508,
,600,,,0.04341917857527733,
,601,,,0.037484679371118546,
,602,,,0.048383038491010666,
,603,,,0.044806741178035736,
,604,,,0.043147191405296326,
,605,,,0.042468976229429245,
,606,,,0.041365835815668106,
,607,,,0.04171423241496086,
,608,,,0.038288164883852005,
,609,,,0.04472178965806961,
,610,,,0.037805382162332535,
,611,,,0.03932579979300499,
,612,,,0.03967300057411194,
,613,,,0.040348876267671585,
,614,,,0.04169462248682976,
,615,,,0.03809311240911484,
,616,,,0.03892209008336067,
,617,,,0.043593570590019226,
,618,,,0.037990666925907135,
,619,,,0.04443104937672615,
,620,,,0.044151198118925095,
,621,,,0.04101990535855293,
,622,,,0.04709818214178085,
,623,,,0.04357750713825226,
,624,,,0.036385346204042435,
,99,,0,,0.0410044863820076
8.102654456762233e-06,149,,,,
,149,0.04210282489657402,0,,
1.1235343651974576e-05,199,,,,
,199,0.036781731992959976,0,,
,625,,,0.04392233490943909,
,626,,,0.039615944027900696,
,627,,,0.03912746533751488,
,628,,,0.040420811623334885,
,629,,,0.03967736288905144,
,630,,,0.044241905212402344,
,631,,,0.039313364773988724,
,632,,,0.03806126117706299,
,633,,,0.03553003817796707,
,634,,,0.043039146810770035,
,635,,,0.039536237716674805,
,636,,,0.039223454892635345,
,637,,,0.04149610921740532,
,638,,,0.04016145318746567,
,639,,,0.042055945843458176,
,640,,,0.041969846934080124,
,641,,,0.041728850454092026,
,642,,,0.04109006002545357,
,643,,,0.0396302305161953,
,644,,,0.043387945741415024,
,645,,,0.039418451488018036,
,646,,,0.036934055387973785,
,647,,,0.03940968215465546,
,648,,,0.04428020864725113,
,649,,,0.03868561238050461,
,650,,,0.04578534513711929,
,651,,,0.04029521346092224,
,652,,,0.03976978734135628,
,653,,,0.037556927651166916,
,654,,,0.03937444090843201,
,655,,,0.04066424071788788,
,656,,,0.03918534517288208,
,657,,,0.0429634265601635,
,658,,,0.03905986249446869,
,659,,,0.043137889355421066,
,660,,,0.03895347937941551,
,661,,,0.03817741572856903,
,662,,,0.039294254034757614,
,663,,,0.04002192243933678,
,664,,,0.0436667762696743,
,665,,,0.04027972370386124,
,666,,,0.03972148522734642,
,667,,,0.03911275044083595,
,668,,,0.041093941777944565,
,669,,,0.04217008873820305,
,670,,,0.041636329144239426,
,671,,,0.0408044271171093,
,672,,,0.039384905248880386,
,673,,,0.03853480517864227,
,674,,,0.04179730638861656,
,675,,,0.04376695677638054,
,676,,,0.03697798401117325,
,677,,,0.0390758216381073,
,678,,,0.042756181210279465,
,679,,,0.04168453440070152,
,680,,,0.044142451137304306,
,681,,,0.04181857407093048,
,682,,,0.04337019473314285,
,683,,,0.03888118267059326,
,684,,,0.03642604500055313,
,685,,,0.03918874263763428,
,686,,,0.04340004920959473,
,687,,,0.03718838095664978,
,688,,,0.03999335691332817,
,689,,,0.04292900115251541,
,690,,,0.041949786245822906,
,691,,,0.0404474101960659,
,692,,,0.04273686185479164,
,693,,,0.03413577005267143,
,694,,,0.04263952001929283,
,695,,,0.041351765394210815,
,696,,,0.04647329822182655,
,697,,,0.040207382291555405,
,698,,,0.03945475444197655,
,699,,,0.04079532250761986,
,700,,,0.04127077758312225,
,701,,,0.04180895909667015,
,702,,,0.03924355283379555,
,703,,,0.04004799202084541,
,704,,,0.037949640303850174,
,705,,,0.03815717250108719,
,706,,,0.03889913111925125,
,707,,,0.040997784584760666,
,708,,,0.03587982803583145,
,709,,,0.039822421967983246,
,710,,,0.04174278303980827,
,711,,,0.03937007114291191,
,712,,,0.04766092449426651,
,713,,,0.043537437915802,
,714,,,0.03993206098675728,
,715,,,0.04153020679950714,
,716,,,0.03901473805308342,
,717,,,0.03785582259297371,
,718,,,0.03989133983850479,
,719,,,0.04101543501019478,
,720,,,0.040760207921266556,
,721,,,0.04083951935172081,
,722,,,0.04099133983254433,
,723,,,0.03914960101246834,
,724,,,0.041153520345687866,
,725,,,0.0413978174328804,
,726,,,0.04170341044664383,
,727,,,0.039733029901981354,
,728,,,0.041714876890182495,
,729,,,0.0394420363008976,
,730,,,0.04195186495780945,
,731,,,0.040629398077726364,
,732,,,0.03968815132975578,
,733,,,0.038959164172410965,
,734,,,0.04096245765686035,
,735,,,0.04009536653757095,
,736,,,0.03632146865129471,
,737,,,0.037181250751018524,
,738,,,0.038718368858098984,
,739,,,0.04035446047782898,
,740,,,0.039568156003952026,
,741,,,0.03856862708926201,
,742,,,0.04351608082652092,
,743,,,0.043066319078207016,
,744,,,0.03863675519824028,
,745,,,0.036583464592695236,
,746,,,0.039611201733350754,
,747,,,0.040440239012241364,
,748,,,0.041277170181274414,
,749,,,0.03772425651550293,
,750,,,0.04092742130160332,
,751,,,0.0415705107152462,
,752,,,0.0405239462852478,
,753,,,0.038283444941043854,
,754,,,0.04090074449777603,
,755,,,0.041796136647462845,
,756,,,0.04028259217739105,
,757,,,0.041435424238443375,
,758,,,0.04321242496371269,
,759,,,0.04121735319495201,
,760,,,0.03815922886133194,
,761,,,0.03620855137705803,
,762,,,0.03738482668995857,
,763,,,0.03743239864706993,
,764,,,0.04270792007446289,
,765,,,0.04097474738955498,
,766,,,0.04438088461756706,
,767,,,0.040708255022764206,
,768,,,0.043241679668426514,
,769,,,0.0396663062274456,
,770,,,0.04073740169405937,
,771,,,0.04311441257596016,
,772,,,0.04023703932762146,
,773,,,0.03972349688410759,
,774,,,0.039503227919340134,
,775,,,0.04256240651011467,
,776,,,0.034556418657302856,
,777,,,0.04051388055086136,
,778,,,0.04495491459965706,
,779,,,0.0416988879442215,
,780,,,0.03964443877339363,
,781,,,0.041857875883579254,
,782,,,0.038430262356996536,
,783,,,0.03921384736895561,
,784,,,0.03911413624882698,
,785,,,0.04113202169537544,
,786,,,0.039172977209091187,
,787,,,0.03437067195773125,
,788,,,0.03761760890483856,
,789,,,0.04123678430914879,
,790,,,0.038176167756319046,
,791,,,0.03693532943725586,
,792,,,0.037441741675138474,
,793,,,0.04109906032681465,
,794,,,0.03972844406962395,
,795,,,0.041683778166770935,
,796,,,0.03656847029924393,
,797,,,0.037943918257951736,
,798,,,0.039855215698480606,
,799,,,0.039167359471321106,
,800,,,0.03634016588330269,
,801,,,0.034422602504491806,
,802,,,0.041558265686035156,
,803,,,0.039318569004535675,
,804,,,0.03670550882816315,
,805,,,0.03864836320281029,
,806,,,0.040293194353580475,
,807,,,0.04113820940256119,
,808,,,0.04332507774233818,
,809,,,0.040192898362874985,
,810,,,0.03993627056479454,
,811,,,0.03897088021039963,
,812,,,0.04156086966395378,
,813,,,0.042579974979162216,
,814,,,0.043921273201704025,
,815,,,0.039460718631744385,
,816,,,0.04271623119711876,
,817,,,0.03824728727340698,
,818,,,0.03898264467716217,
,819,,,0.03860950469970703,
,820,,,0.04303107410669327,
,821,,,0.043669845908880234,
,822,,,0.03978227823972702,
,823,,,0.036169905215501785,
,824,,,0.041388459503650665,
,825,,,0.03927155211567879,
,826,,,0.03728363662958145,
,827,,,0.042805012315511703,
,828,,,0.04480881616473198,
,829,,,0.041433896869421005,
,830,,,0.04286891222000122,
,831,,,0.03840511664748192,
,832,,,0.04006042703986168,
,833,,,0.042869217693805695,
,834,,,0.037880536168813705,
,835,,,0.04645256698131561,
,836,,,0.045836661010980606,
,837,,,0.042642295360565186,
,838,,,0.0390407033264637,
,839,,,0.038925837725400925,
,840,,,0.04248114302754402,
,841,,,0.041647326201200485,
,842,,,0.03664617985486984,
,843,,,0.04417743906378746,
,844,,,0.03831608593463898,
,845,,,0.04110303521156311,
,846,,,0.04540146142244339,
,847,,,0.04387503117322922,
,848,,,0.03784347325563431,
,849,,,0.039748113602399826,
,850,,,0.03830442577600479,
,851,,,0.03815153241157532,
,852,,,0.04276154562830925,
,853,,,0.03990097716450691,
,854,,,0.0391516387462616,
,855,,,0.03548077121376991,
,856,,,0.04394998773932457,
,857,,,0.04013442620635033,
,858,,,0.04061067849397659,
,859,,,0.040247075259685516,
,860,,,0.039122074842453,
,861,,,0.03939080983400345,
,862,,,0.03785251826047897,
,863,,,0.038853343576192856,
,864,,,0.03915056958794594,
,865,,,0.039600733667612076,
,866,,,0.04544195905327797,
,867,,,0.041554760187864304,
,868,,,0.04166027531027794,
,869,,,0.0418212004005909,
,870,,,0.0374058373272419,
,871,,,0.04042072594165802,
,872,,,0.04452355578541756,
,873,,,0.04142287001013756,
,874,,,0.03797370567917824,
,875,,,0.04075771942734718,
,876,,,0.04338310286402702,
,877,,,0.041466545313596725,
,878,,,0.04409507289528847,
,879,,,0.042097050696611404,
,880,,,0.04047462344169617,
,881,,,0.03847871348261833,
,882,,,0.04709614813327789,
,883,,,0.03936119005084038,
,884,,,0.03461703285574913,
,885,,,0.041148342192173004,
,886,,,0.04341423138976097,
,887,,,0.044461581856012344,
,888,,,0.037753958255052567,
,889,,,0.03928392007946968,
,890,,,0.04348468407988548,
,891,,,0.0405295267701149,
,892,,,0.04143828898668289,
,893,,,0.039425961673259735,
,894,,,0.038456179201602936,
,895,,,0.04087217524647713,
,896,,,0.044550638645887375,
,897,,,0.04185227304697037,
,898,,,0.036383625119924545,
,899,,,0.04264971241354942,
,900,,,0.04172743484377861,
,901,,,0.03794674202799797,
,902,,,0.03908102959394455,
,903,,,0.03720109537243843,
,904,,,0.041797202080488205,
,905,,,0.03909200057387352,
,906,,,0.04353571683168411,
,907,,,0.041983477771282196,
,908,,,0.035466503351926804,
,909,,,0.04191173240542412,
,910,,,0.04132113605737686,
,911,,,0.042036354541778564,
,912,,,0.04219759628176689,
,913,,,0.04204898327589035,
,914,,,0.0393298901617527,
,915,,,0.03906644880771637,
,916,,,0.04241893067955971,
,917,,,0.04049329832196236,
,918,,,0.041515570133924484,
