val_loss_step,step,val_loss_epoch,epoch,lr-Adam,train_loss_step
0.0913466364145279,67,,,,
0.08452025055885315,68,,,,
0.09113350510597229,69,,,,
0.09033676981925964,70,,,,
0.09434356540441513,71,,,,
0.08924244344234467,72,,,,
0.08876075595617294,73,,,,
0.08963488042354584,74,,,,
0.09030403196811676,75,,,,
0.09063786268234253,76,,,,
0.08859727531671524,77,,,,
0.08919032663106918,78,,,,
0.08750876039266586,79,,,,
0.08777181059122086,80,,,,
0.08821140974760056,81,,,,
0.08993921428918839,82,,,,
0.08588697016239166,83,,,,
0.08899352699518204,84,,,,
0.09037130326032639,85,,,,
0.0886424332857132,86,,,,
0.09512614458799362,87,,,,
0.09170899540185928,88,,,,
0.0890418291091919,89,,,,
0.09025607258081436,90,,,,
0.08826784044504166,91,,,,
0.08731143921613693,92,,,,
0.08893778175115585,93,,,,
0.08988075703382492,94,,,,
0.08981288224458694,95,,,,
0.08980011940002441,96,,,,
0.08997225016355515,97,,,,
0.08835635334253311,98,,,,
0.09002011269330978,99,,,,
0.09026266634464264,100,,,,
0.09035591036081314,101,,,,
0.0889185294508934,102,,,,
0.09042306244373322,103,,,,
0.08877157419919968,104,,,,
0.09080664068460464,105,,,,
0.08950769901275635,106,,,,
0.08887479454278946,107,,,,
0.088315948843956,108,,,,
0.08987019211053848,109,,,,
0.08938490599393845,110,,,,
0.0860760435461998,111,,,,
0.08687043190002441,112,,,,
0.08811574429273605,113,,,,
0.08946134895086288,114,,,,
0.08870544284582138,115,,,,
0.08826017379760742,116,,,,
0.09185133129358292,117,,,,
0.09145236015319824,118,,,,
0.0880340039730072,119,,,,
0.08627631515264511,120,,,,
0.08867354691028595,121,,,,
0.08941289037466049,122,,,,
0.0903560221195221,123,,,,
0.08728644996881485,124,,,,
0.08964570611715317,125,,,,
0.09043548256158829,126,,,,
0.08944389969110489,127,,,,
0.08787485212087631,128,,,,
0.08997368067502975,129,,,,
0.09053589403629303,130,,,,
0.08940817415714264,131,,,,
0.09021802991628647,132,,,,
0.09165749698877335,133,,,,
0.09013223648071289,134,,,,
0.08789185434579849,135,,,,
0.08623886108398438,136,,,,
0.08702284097671509,137,,,,
0.08721911162137985,138,,,,
0.09106969088315964,139,,,,
0.08991608023643494,140,,,,
0.0924367606639862,141,,,,
0.08956126123666763,142,,,,
0.09168584644794464,143,,,,
0.08883360028266907,144,,,,
0.08991192281246185,145,,,,
0.09160894900560379,146,,,,
0.08940257132053375,147,,,,
0.08874397724866867,148,,,,
0.0887206643819809,149,,,,
0.09113923460245132,150,,,,
0.08476437628269196,151,,,,
0.08959026634693146,152,,,,
0.09296324849128723,153,,,,
0.09029660373926163,154,,,,
0.08867713063955307,155,,,,
0.09060294181108475,156,,,,
0.08782020956277847,157,,,,
0.08841665834188461,158,,,,
0.08844282478094101,159,,,,
0.08986376971006393,160,,,,
0.0884365513920784,161,,,,
0.08469553291797638,162,,,,
0.0873417779803276,163,,,,
0.08990988880395889,164,,,,
0.08756067603826523,165,,,,
0.08663281053304672,166,,,,
0.08703288435935974,167,,,,
0.090006023645401,168,,,,
0.08911944180727005,169,,,,
0.09028881043195724,170,,,,
0.08642970770597458,171,,,,
0.08731301873922348,172,,,,
0.08927115797996521,173,,,,
0.08835718035697937,174,,,,
0.08607318252325058,175,,,,
0.08485593646764755,176,,,,
0.09027241915464401,177,,,,
0.08870790898799896,178,,,,
0.08659940212965012,179,,,,
0.08797216415405273,180,,,,
0.08938606083393097,181,,,,
0.08996772021055222,182,,,,
0.09167393296957016,183,,,,
0.08924849331378937,184,,,,
0.0890200287103653,185,,,,
0.0883362740278244,186,,,,
0.09044064581394196,187,,,,
0.09124740958213806,188,,,,
0.09193877130746841,189,,,,
0.08858593553304672,190,,,,
0.09145092964172363,191,,,,
0.08745335787534714,192,,,,
0.08821181952953339,193,,,,
0.08809429407119751,194,,,,
0.09145450592041016,195,,,,
0.09193872660398483,196,,,,
0.08905256539583206,197,,,,
0.08623363822698593,198,,,,
0.09026723355054855,199,,,,
0.08829444646835327,200,,,,
0.08695293962955475,201,,,,
0.0910220816731453,202,,,,
0.09271733462810516,203,,,,
0.09015129506587982,204,,,,
0.09141571074724197,205,,,,
0.08794992417097092,206,,,,
0.08912167698144913,207,,,,
0.09145138412714005,208,,,,
0.08744710683822632,209,,,,
0.09402775019407272,210,,,,
0.09388753026723862,211,,,,
0.09121699631214142,212,,,,
0.08850543946027756,213,,,,
0.08825122565031052,214,,,,
0.0910431370139122,215,,,,
0.09024884551763535,216,,,,
0.0867639109492302,217,,,,
0.09234488010406494,218,,,,
0.08795657008886337,219,,,,
0.08988989889621735,220,,,,
0.09346068650484085,221,,,,
0.09204178303480148,222,,,,
0.0874115526676178,223,,,,
0.0889597162604332,224,,,,
0.08782698214054108,225,,,,
0.08761610090732574,226,,,,
0.09104590862989426,227,,,,
0.08900632709264755,228,,,,
0.0883357897400856,229,,,,
0.08551210165023804,230,,,,
0.09216666221618652,231,,,,
0.08925674855709076,232,,,,
0.08946619182825089,233,,,,
0.08924293518066406,234,,,,
0.08849313110113144,235,,,,
0.08873861283063889,236,,,,
0.08752244710922241,237,,,,
0.08838502317667007,238,,,,
0.08871497958898544,239,,,,
0.08900386840105057,240,,,,
0.09343262761831284,241,,,,
0.09028373658657074,242,,,,
0.09042232483625412,243,,,,
0.09059745818376541,244,,,,
0.08706231415271759,245,,,,
0.08958061039447784,246,,,,
0.09278365969657898,247,,,,
0.09020459651947021,248,,,,
0.08745907247066498,249,,,,
0.08974102884531021,250,,,,
0.09165062010288239,251,,,,
0.09023715555667877,252,,,,
0.09221687912940979,253,,,,
0.09064827114343643,254,,,,
0.08954527974128723,255,,,,
0.08791407197713852,256,,,,
0.09477808326482773,257,,,,
0.08865596354007721,258,,,,
0.08496305346488953,259,,,,
0.09018031507730484,260,,,,
0.09184911847114563,261,,,,
0.0928468182682991,262,,,,
0.08754239231348038,263,,,,
0.08880241960287094,264,,,,
0.09193354845046997,265,,,,
0.08958744257688522,266,,,,
0.0903690829873085,267,,,,
0.0885481908917427,268,,,,
0.08794517815113068,269,,,,
0.08983679115772247,270,,,,
0.09278001636266708,271,,,,
0.09051165729761124,272,,,,
0.08627409487962723,273,,,,
0.09116999059915543,274,,,,
0.09054591506719589,275,,,,
0.08752047270536423,276,,,,
0.08841586112976074,277,,,,
0.08684780448675156,278,,,,
0.09050002694129944,279,,,,
0.08842197805643082,280,,,,
0.09176887571811676,281,,,,
0.09045170992612839,282,,,,
0.08575446903705597,283,,,,
0.0905136838555336,284,,,,
0.09008024632930756,285,,,,
0.09073232114315033,286,,,,
0.09089402109384537,287,,,,
0.0907042995095253,288,,,,
0.0885598286986351,289,,,,
0.08835530281066895,290,,,,
0.09116233885288239,291,,,,
0.08949146419763565,292,,,,
0.09029441326856613,293,,,,
0.08811631798744202,294,,,,
0.08875955641269684,295,,,,
0.08766575157642365,296,,,,
0.09035294502973557,297,,,,
0.0896812304854393,298,,,,
0.08704453706741333,299,,,,
0.0871632844209671,300,,,,
0.09118544310331345,301,,,,
0.08802583813667297,302,,,,
0.08437184989452362,303,,,,
0.08998113125562668,304,,,,
0.09052629768848419,305,,,,
0.08928347378969193,306,,,,
0.08888585865497589,307,,,,
0.08802350610494614,308,,,,
0.09341628104448318,309,,,,
0.08535676449537277,310,,,,
0.08952459692955017,311,,,,
0.08784417062997818,312,,,,
0.09439392387866974,313,,,,
0.090601347386837,314,,,,
0.09057391434907913,315,,,,
0.09038534760475159,316,,,,
0.08674013614654541,317,,,,
0.09015297144651413,318,,,,
0.0897194892168045,319,,,,
0.08721273392438889,320,,,,
0.08631640672683716,321,,,,
0.08817216008901596,322,,,,
0.09503479301929474,323,,,,
0.08978603035211563,324,,,,
0.08858140558004379,325,,,,
0.0887531042098999,326,,,,
0.09002412855625153,327,,,,
0.08958708494901657,328,,,,
0.08924540132284164,329,,,,
0.09009327739477158,330,,,,
0.08983474224805832,331,,,,
0.09244047850370407,332,,,,
0.08598389476537704,333,,,,
0.08796785771846771,334,,,,
0.08754407614469528,335,,,,
0.09011124819517136,336,,,,
0.09045170992612839,337,,,,
0.08983100950717926,338,,,,
0.09232068061828613,339,,,,
0.09613752365112305,340,,,,
0.08968847990036011,341,,,,
0.09139776974916458,342,,,,
0.08849594742059708,343,,,,
0.08951174467802048,344,,,,
0.0898672565817833,345,,,,
0.0867791399359703,346,,,,
0.08769827336072922,347,,,,
0.09302807599306107,348,,,,
0.08645977824926376,349,,,,
0.08893819898366928,350,,,,
0.0937901958823204,351,,,,
0.08827630430459976,352,,,,
0.09252307564020157,353,,,,
0.08786007016897202,354,,,,
0.09130022674798965,355,,,,
0.08690545707941055,356,,,,
0.09084951132535934,357,,,,
0.09256915748119354,358,,,,
0.0887436792254448,359,,,,
0.0846410021185875,360,,,,
0.08715492486953735,361,,,,
0.0926167294383049,362,,,,
0.08898397535085678,363,,,,
0.09018950909376144,364,,,,
0.08936677128076553,365,,,,
0.08945071697235107,366,,,,
0.08952342718839645,367,,,,
0.08949790149927139,368,,,,
0.08824949711561203,369,,,,
0.0920930951833725,370,,,,
0.09045057743787766,371,,,,
0.08853941410779953,372,,,,
0.09532570838928223,373,,,,
0.09048032760620117,374,,,,
0.09032385051250458,375,,,,
0.08830571919679642,376,,,,
0.08923721313476562,377,,,,
0.08867418020963669,378,,,,
0.0907517522573471,379,,,,
0.08928167819976807,380,,,,
0.08818543702363968,381,,,,
0.09006328135728836,382,,,,
0.08999457210302353,383,,,,
0.08672679215669632,384,,,,
0.0896017774939537,385,,,,
0.09109264612197876,386,,,,
0.08746015280485153,387,,,,
0.08960176259279251,388,,,,
0.09122494608163834,389,,,,
0.08740223199129105,390,,,,
0.08909031003713608,391,,,,
0.08960365504026413,392,,,,
0.08890285342931747,393,,,,
0.0861608013510704,394,,,,
0.09056738764047623,395,,,,
0.09429861605167389,396,,,,
0.08741509169340134,397,,,,
0.08784649521112442,398,,,,
0.08692747354507446,399,,,,
0.09129948168992996,400,,,,
0.08906570822000504,401,,,,
0.09288888424634933,402,,,,
0.08973623812198639,403,,,,
0.088490329682827,404,,,,
0.09021478146314621,405,,,,
0.0892203226685524,406,,,,
0.08711069077253342,407,,,,
0.09190107136964798,408,,,,
0.08628713339567184,409,,,,
0.08808805048465729,410,,,,
0.09261659532785416,411,,,,
0.08840589970350266,412,,,,
0.08997523784637451,413,,,,
0.08859827369451523,414,,,,
0.08789411932229996,415,,,,
0.0912901982665062,416,,,,
0.08952964097261429,417,,,,
0.09095416218042374,418,,,,
0.0853024274110794,419,,,,
0.091399185359478,420,,,,
0.08939633518457413,421,,,,
0.09052702784538269,422,,,,
0.08665864914655685,423,,,,
0.08846737444400787,424,,,,
0.09041803330183029,425,,,,
0.0873156413435936,426,,,,
0.08757292479276657,427,,,,
0.08773287385702133,428,,,,
0.08932214230298996,429,,,,
0.08790399879217148,430,,,,
0.08845024555921555,431,,,,
0.09208925813436508,432,,,,
0.090472511947155,433,,,,
0.08953548967838287,434,,,,
0.08555392175912857,435,,,,
0.08842413872480392,436,,,,
0.08908092230558395,437,,,,
0.09093387424945831,438,,,,
0.08973997831344604,439,,,,
0.08900000154972076,440,,,,
0.09053044766187668,441,,,,
0.0915290117263794,442,,,,
0.08873625099658966,443,,,,
0.08854318410158157,444,,,,
0.09029891341924667,445,,,,
0.09032495319843292,446,,,,
0.08774153143167496,447,,,,
0.09143533557653427,448,,,,
0.09300197660923004,449,,,,
0.08755745738744736,450,,,,
0.09127435088157654,451,,,,
0.09323322772979736,452,,,,
0.09047967940568924,453,,,,
0.0874536857008934,454,,,,
0.09271059185266495,455,,,,
0.08933121711015701,456,,,,
0.08821456134319305,457,,,,
0.09006624668836594,458,,,,
0.09110077470541,459,,,,
0.08962829411029816,460,,,,
0.09002598375082016,461,,,,
0.08844207227230072,462,,,,
0.09309782832860947,463,,,,
0.09264391660690308,464,,,,
0.09021229296922684,465,,,,
0.09002121537923813,466,,,,
0.08794625103473663,467,,,,
0.08640798181295395,468,,,,
0.08990267664194107,469,,,,
0.08987630903720856,470,,,,
0.0875224694609642,471,,,,
0.092225581407547,472,,,,
0.08565203100442886,473,,,,
0.0890543982386589,474,,,,
0.08992069959640503,475,,,,
0.09271971136331558,476,,,,
0.08737161010503769,477,,,,
0.0896955356001854,478,,,,
0.0881609246134758,479,,,,
0.08904935419559479,480,,,,
0.0906246080994606,481,,,,
0.0906137153506279,482,,,,
0.08897954970598221,483,,,,
0.08910990506410599,484,,,,
0.08768270164728165,485,,,,
0.0870765969157219,486,,,,
0.09297254681587219,487,,,,
0.09001143276691437,488,,,,
0.08782030642032623,489,,,,
0.08891769498586655,490,,,,
0.08748137205839157,491,,,,
0.08963216096162796,492,,,,
0.08711358159780502,493,,,,
0.09275583922863007,494,,,,
0.09107442200183868,495,,,,
0.08732172101736069,496,,,,
0.08831261843442917,497,,,,
0.09093984216451645,498,,,,
0.0866221934556961,499,,,,
0.09317128360271454,500,,,,
0.09022604674100876,501,,,,
0.09017526358366013,502,,,,
0.08869925886392593,503,,,,
0.09096243232488632,504,,,,
0.08925999701023102,505,,,,
0.08994508534669876,506,,,,
0.08899004757404327,507,,,,
0.09177874773740768,508,,,,
0.08967414498329163,509,,,,
0.08882492780685425,510,,,,
0.08866668492555618,511,,,,
0.08806895464658737,512,,,,
0.08980755507946014,513,,,,
0.08995045721530914,514,,,,
0.0925375446677208,515,,,,
0.09186085313558578,516,,,,
0.08875393867492676,517,,,,
0.08555986732244492,518,,,,
0.08841113746166229,519,,,,
0.09140058606863022,520,,,,
0.08865819126367569,521,,,,
0.0856986865401268,522,,,,
0.08708371967077255,523,,,,
0.08471109718084335,524,,,,
0.08998540788888931,525,,,,
0.08971446752548218,526,,,,
0.08785387128591537,527,,,,
0.08994878828525543,528,,,,
0.0914146825671196,529,,,,
0.08978501707315445,530,,,,
0.0878179594874382,531,,,,
0.08991427719593048,532,,,,
0.08802034705877304,533,,,,
0.08912380784749985,534,,,,
0.09188614785671234,535,,,,
0.08901013433933258,536,,,,
0.09078751504421234,537,,,,
0.0894850492477417,538,,,,
0.08877105265855789,539,,,,
0.08611642569303513,540,,,,
0.08884529024362564,541,,,,
0.08528127521276474,542,,,,
0.08586186915636063,543,,,,
0.08826974779367447,544,,,,
0.0864909291267395,545,,,,
0.08951202780008316,546,,,,
0.08609741181135178,547,,,,
0.08831881731748581,548,,,,
0.08798133581876755,549,,,,
0.08829619735479355,550,,,,
0.09058087319135666,551,,,,
0.0901162251830101,552,,,,
0.09034134447574615,553,,,,
0.08504718542098999,554,,,,
0.08452946692705154,555,,,,
0.09042095392942429,556,,,,
0.08764543384313583,557,,,,
0.08801193535327911,558,,,,
0.08709748089313507,559,,,,
0.09045740216970444,560,,,,
0.08959976583719254,561,,,,
0.0887068510055542,562,,,,
0.08807676285505295,563,,,,
0.08685945719480515,564,,,,
0.08850178122520447,565,,,,
0.09043566882610321,566,,,,
0.08775585144758224,567,,,,
0.08826784789562225,568,,,,
0.08816992491483688,569,,,,
0.09192260354757309,570,,,,
0.08978214114904404,571,,,,
0.0856492668390274,572,,,,
0.08613324165344238,573,,,,
0.08886165916919708,574,,,,
0.09150160849094391,575,,,,
0.08844282478094101,576,,,,
0.08988087624311447,577,,,,
0.09251067787408829,578,,,,
0.09063627570867538,579,,,,
0.09121626615524292,580,,,,
0.08705373108386993,581,,,,
0.08612103760242462,582,,,,
0.08961638063192368,583,,,,
0.089467853307724,584,,,,
0.08683551847934723,585,,,,
0.09264123439788818,586,,,,
0.08728642761707306,587,,,,
0.08807428926229477,588,,,,
0.09049922972917557,589,,,,
0.08681678026914597,590,,,,
0.08906811475753784,591,,,,
0.08974470943212509,592,,,,
0.08813121169805527,593,,,,
0.08780874311923981,594,,,,
0.0946873351931572,595,,,,
0.08930623531341553,596,,,,
0.09008121490478516,597,,,,
0.08812075853347778,598,,,,
0.09028337150812149,599,,,,
0.09109450876712799,600,,,,
0.08665750920772552,601,,,,
0.09507166594266891,602,,,,
0.09213670343160629,603,,,,
0.09082759916782379,604,,,,
0.09055720269680023,605,,,,
0.08957493305206299,606,,,,
0.09010115265846252,607,,,,
0.08743803948163986,608,,,,
0.0923682451248169,609,,,,
0.08704467117786407,610,,,,
0.08809104561805725,611,,,,
0.08843494206666946,612,,,,
0.08888851851224899,613,,,,
0.08994431048631668,614,,,,
0.08718273788690567,615,,,,
0.08791885524988174,616,,,,
0.0915008932352066,617,,,,
0.08716623485088348,618,,,,
0.09183037281036377,619,,,,
0.09182114899158478,620,,,,
0.08931881934404373,621,,,,
0.09409081190824509,622,,,,
0.09118455648422241,623,,,,
0.08594959229230881,624,,,,
,9,0.08939764648675919,0,,
0.06254496425390244,625,,,,
0.0584888719022274,626,,,,
0.058088745921850204,627,,,,
0.05931065231561661,628,,,,
0.05865801125764847,629,,,,
0.06281371414661407,630,,,,
0.0583469532430172,631,,,,
0.05710223317146301,632,,,,
0.054845210164785385,633,,,,
0.061769064515829086,634,,,,
0.058539122343063354,635,,,,
0.05824362114071846,636,,,,
0.060294296592473984,637,,,,
0.05907974764704704,638,,,,
0.06074857339262962,639,,,,
0.060649167746305466,640,,,,
0.060520052909851074,641,,,,
0.05998782441020012,642,,,,
0.05858746916055679,643,,,,
0.06209966540336609,644,,,,
0.05843016505241394,645,,,,
0.05603550747036934,646,,,,
0.05839027091860771,647,,,,
0.06284896284341812,648,,,,
0.05770973116159439,649,,,,
0.06424557417631149,650,,,,
0.05926716327667236,651,,,,
0.05873331055045128,652,,,,
0.05666283518075943,653,,,,
0.05839885026216507,654,,,,
0.0595843568444252,655,,,,
0.05820112302899361,656,,,,
0.06163369491696358,657,,,,
0.057892631739377975,658,,,,
0.06176180765032768,659,,,,
0.05791386589407921,660,,,,
0.05727527290582657,661,,,,
0.05833094194531441,662,,,,
0.05889110639691353,663,,,,
0.062223076820373535,664,,,,
0.05933592841029167,665,,,,
0.058829378336668015,666,,,,
0.0580168254673481,667,,,,
0.060039278119802475,668,,,,
0.06089772656559944,669,,,,
0.06037985160946846,670,,,,
0.05967176705598831,671,,,,
0.058364272117614746,672,,,,
0.05749248340725899,673,,,,
0.0605924129486084,674,,,,
0.06231943517923355,675,,,,
0.05624508485198021,676,,,,
0.05802824720740318,677,,,,
0.06144909933209419,678,,,,
0.060495343059301376,679,,,,
0.06267613917589188,680,,,,
0.06052830442786217,681,,,,
0.06205596402287483,682,,,,
0.05790172889828682,683,,,,
0.055718280375003815,684,,,,
0.05821334198117256,685,,,,
0.06193893775343895,686,,,,
0.05635587126016617,687,,,,
0.05898840352892876,688,,,,
0.061503227800130844,689,,,,
0.06066646799445152,690,,,,
0.059280961751937866,691,,,,
0.06138324737548828,692,,,,
0.05346251279115677,693,,,,
0.06135645508766174,694,,,,
0.06024996191263199,695,,,,
0.06498497724533081,696,,,,
0.05908007174730301,697,,,,
0.0584978424012661,698,,,,
0.059617020189762115,699,,,,
0.06014139577746391,700,,,,
0.06066833809018135,701,,,,
0.05831463262438774,702,,,,
0.05893344804644585,703,,,,
0.05706438422203064,704,,,,
0.0572228841483593,705,,,,
0.057916682213544846,706,,,,
0.05981696769595146,707,,,,
0.055140186101198196,708,,,,
0.05882538482546806,709,,,,
0.06039172410964966,710,,,,
0.05832083150744438,711,,,,
0.06602321565151215,712,,,,
0.062123287469148636,713,,,,
0.0588369257748127,714,,,,
0.060269247740507126,715,,,,
0.05796904116868973,716,,,,
0.056868650019168854,717,,,,
0.05876655504107475,718,,,,
0.05985468626022339,719,,,,
0.059706348925828934,720,,,,
0.05972252041101456,721,,,,
0.059823065996170044,722,,,,
0.058112647384405136,723,,,,
0.05994659289717674,724,,,,
0.060222089290618896,725,,,,
0.06046942621469498,726,,,,
0.058645762503147125,727,,,,
0.06049622222781181,728,,,,
0.058404065668582916,729,,,,
0.06081293895840645,730,,,,
0.05944029614329338,731,,,,
0.0586790107190609,732,,,,
0.05794481560587883,733,,,,
0.05981652811169624,734,,,,
0.05908995494246483,735,,,,
0.055473603308200836,736,,,,
0.05632456764578819,737,,,,
0.057756464928388596,738,,,,
0.0592833049595356,739,,,,
0.05845458433032036,740,,,,
0.05768047645688057,741,,,,
0.06214608624577522,742,,,,
0.06171487644314766,743,,,,
0.05767331272363663,744,,,,
0.055716823786497116,745,,,,
0.05846254900097847,746,,,,
0.059265293180942535,747,,,,
0.060115184634923935,748,,,,
0.056801844388246536,749,,,,
0.0596579983830452,750,,,,
0.0603933222591877,751,,,,
0.059319134801626205,752,,,,
0.05737481266260147,753,,,,
0.05984112620353699,754,,,,
0.06053062900900841,755,,,,
0.0591738224029541,756,,,,
0.06019343063235283,757,,,,
0.061960507184267044,758,,,,
0.06005103141069412,759,,,,
0.05730871111154556,760,,,,
0.05546876788139343,761,,,,
0.05645241215825081,762,,,,
0.056633271276950836,763,,,,
0.0613379068672657,764,,,,
0.059817928820848465,765,,,,
0.06287803500890732,766,,,,
0.05953533574938774,767,,,,
0.06190500408411026,768,,,,
0.0586136057972908,769,,,,
0.0596747063100338,770,,,,
0.06175270676612854,771,,,,
0.059162791818380356,772,,,,
0.05860147997736931,773,,,,
0.05844518542289734,774,,,,
0.061262913048267365,775,,,,
0.05387749895453453,776,,,,
0.05938468128442764,777,,,,
0.06349682807922363,778,,,,
0.06037399172782898,779,,,,
0.05844447761774063,780,,,,
0.06062750145792961,781,,,,
0.05741839483380318,782,,,,
0.05814525485038757,783,,,,
0.05809658765792847,784,,,,
0.05988718196749687,785,,,,
0.058170903474092484,786,,,,
0.05368003249168396,787,,,,
0.05673320218920708,788,,,,
0.059988345950841904,789,,,,
0.05714717134833336,790,,,,
0.05611776188015938,791,,,,
0.05652732402086258,792,,,,
0.05993030592799187,793,,,,
0.0587695837020874,794,,,,
0.06038917228579521,795,,,,
0.05573393031954765,796,,,,
0.05694713816046715,797,,,,
0.05887876823544502,798,,,,
0.058113109320402145,799,,,,
0.05548051744699478,800,,,,
0.05381668731570244,801,,,,
0.0603344701230526,802,,,,
0.058338213711977005,803,,,,
0.055918049067258835,804,,,,
0.05767584592103958,805,,,,
0.059140902012586594,806,,,,
0.05997595191001892,807,,,,
0.062035392969846725,808,,,,
0.05904766544699669,809,,,,
0.05887577682733536,810,,,,
0.057964056730270386,811,,,,
0.060403574258089066,812,,,,
0.061385463923215866,813,,,,
0.06236792728304863,814,,,,
0.05839703604578972,815,,,,
0.0615244023501873,816,,,,
0.057140570133924484,817,,,,
0.05789607763290405,818,,,,
0.057612087577581406,819,,,,
0.06167985126376152,820,,,,
0.06227992847561836,821,,,,
0.05874323472380638,822,,,,
0.055383991450071335,823,,,,
0.0602475069463253,824,,,,
0.0581076554954052,825,,,,
0.056366659700870514,826,,,,
0.06142069026827812,827,,,,
0.0632687658071518,828,,,,
0.0601942203938961,829,,,,
0.061636459082365036,830,,,,
0.05749322846531868,831,,,,
0.0589946024119854,832,,,,
0.06159595400094986,833,,,,
0.056879013776779175,834,,,,
0.06488798558712006,835,,,,
0.06437408924102783,836,,,,
0.06137286499142647,837,,,,
0.05812854692339897,838,,,,
0.05794825032353401,839,,,,
0.06118648871779442,840,,,,
0.06038330867886543,841,,,,
0.05595285817980766,842,,,,
0.06275255978107452,843,,,,
0.057468678802251816,844,,,,
0.059894539415836334,845,,,,
0.06394503265619278,846,,,,
0.06246954947710037,847,,,,
0.056903816759586334,848,,,,
0.058656107634305954,849,,,,
0.05736328288912773,850,,,,
0.05718395113945007,851,,,,
0.061366479843854904,852,,,,
0.0587543249130249,853,,,,
0.05804624781012535,854,,,,
0.05468996241688728,855,,,,
0.06254608929157257,856,,,,
0.059111274778842926,857,,,,
0.05941502004861832,858,,,,
0.059093035757541656,859,,,,
0.058102887123823166,860,,,,
0.05839841440320015,861,,,,
0.05698412284255028,862,,,,
0.05786801502108574,863,,,,
0.05822131782770157,864,,,,
0.05859477072954178,865,,,,
0.06401139497756958,866,,,,
0.06031825765967369,867,,,,
0.06044191122055054,868,,,,
0.060655366629362106,869,,,,
0.05658310279250145,870,,,,
0.05942289158701897,871,,,,
0.06316621601581573,872,,,,
0.06021926552057266,873,,,,
0.05696718767285347,874,,,,
0.05964117869734764,875,,,,
0.06200145557522774,876,,,,
0.06031547859311104,877,,,,
0.06263216584920883,878,,,,
0.06078623607754707,879,,,,
0.05944947153329849,880,,,,
0.05747103691101074,881,,,,
0.06544577330350876,882,,,,
0.05843159556388855,883,,,,
0.05399400740861893,884,,,,
0.06006879359483719,885,,,,
0.06209927797317505,886,,,,
0.06313937157392502,887,,,,
0.05697503313422203,888,,,,
0.05831258371472359,889,,,,
0.062153160572052,890,,,,
0.05944540724158287,891,,,,
0.06023133918642998,892,,,,
0.058349501341581345,893,,,,
0.05751153454184532,894,,,,
0.05970212444663048,895,,,,
0.06319959461688995,896,,,,
0.060527969151735306,897,,,,
0.05550161004066467,898,,,,
0.06129894405603409,899,,,,
0.0605112686753273,900,,,,
0.057014431804418564,901,,,,
0.05803218111395836,902,,,,
0.056259483098983765,903,,,,
0.06049220636487007,904,,,,
0.058107197284698486,905,,,,
0.0620807521045208,906,,,,
0.06058560684323311,907,,,,
0.054735757410526276,908,,,,
0.060669850558042526,909,,,,
0.06011068820953369,910,,,,
0.06080612167716026,911,,,,
0.0609937384724617,912,,,,
0.06077439337968826,913,,,,
0.05824480578303337,914,,,,
0.0580236092209816,915,,,,
0.06121959164738655,916,,,,
0.05938737466931343,917,,,,
0.06023917347192764,918,,,,
0.057761844247579575,919,,,,
0.05845113471150398,920,,,,
0.057171668857336044,921,,,,
0.06034184619784355,922,,,,
0.05962122604250908,923,,,,
0.056553520262241364,924,,,,
0.056577373296022415,925,,,,
0.06140982732176781,926,,,,
0.05760287120938301,927,,,,
