lr-Adam,step,train_loss_step,epoch,val_loss_step,val_loss_epoch,train_loss_epoch
4.449460557856837e-06,49,,,,,
,49,0.03983300179243088,0,,,
5.825895665992239e-06,99,,,,,
,99,0.04772855341434479,0,,,
8.102654456762233e-06,149,,,,,
,149,0.042104464024305344,0,,,
1.1235343651974576e-05,199,,,,,
,199,0.036779917776584625,0,,,
1.5162880653201799e-05,249,,,,,
,249,0.041806016117334366,0,,,
1.98086845580608e-05,299,,,,,
,299,0.038654625415802,0,,,
2.508216936947057e-05,349,,,,,
,349,0.03948301821947098,0,,,
3.0880510282614465e-05,399,,,,,
,399,0.036083705723285675,0,,,
3.709064860974123e-05,449,,,,,
,449,0.03990421071648598,0,,,
4.359149624986888e-05,499,,,,,
,499,0.037770647555589676,0,,,
5.0256296719638966e-05,549,,,,,
,549,0.0332428477704525,0,,,
5.695509670886785e-05,599,,,,,
,599,0.03544790297746658,0,,,
6.355727996928119e-05,649,,,,,
,649,0.034943848848342896,0,,,
6.99341141295168e-05,699,,,,,
,699,0.031639713793992996,0,,,
7.596126077743864e-05,749,,,,,
,749,0.02860436961054802,0,,,
8.1521199867036e-05,799,,,,,
,799,0.032475415617227554,0,,,
8.650552117771943e-05,849,,,,,
,849,0.040925223380327225,0,,,
9.081703814609816e-05,899,,,,,
,899,0.03823627158999443,0,,,
9.43716828537859e-05,949,,,,,
,949,0.03875809162855148,0,,,
9.710014522190091e-05,999,,,,,
,999,0.043326087296009064,0,,,
9.894922445050085e-05,1049,,,,,
,1049,0.0398726724088192,0,,,
9.988286635197149e-05,1099,,,,,
,1099,0.03844041749835014,0,,,
9.997762170368872e-05,1149,,,,,
,1149,0.0404401458799839,0,,,
9.979871550490316e-05,1199,,,,,
,1199,0.033103153109550476,0,,,
9.944154354509118e-05,1249,,,,,
,1249,0.03291301429271698,0,,,
,0,,,0.04088638350367546,,
,1,,,0.036966074258089066,,
,2,,,0.03679099306464195,,
,3,,,0.03809431940317154,,
,4,,,0.03708238899707794,,
,5,,,0.041700638830661774,,
,6,,,0.03681496903300285,,
,7,,,0.035686273127794266,,
,8,,,0.033673372119665146,,
,9,,,0.04035600647330284,,
,10,,,0.03690760210156441,,
,11,,,0.037215739488601685,,
,12,,,0.039205390959978104,,
,13,,,0.03754858300089836,,
,14,,,0.03941613808274269,,
,15,,,0.0393826924264431,,
,16,,,0.039226263761520386,,
,17,,,0.038844771683216095,,
,18,,,0.037833258509635925,,
,19,,,0.04064846783876419,,
,20,,,0.03721066936850548,,
,21,,,0.03498614951968193,,
,22,,,0.037057723850011826,,
,23,,,0.04178134724497795,,
,24,,,0.03622955083847046,,
,25,,,0.04274841025471687,,
,26,,,0.03774922713637352,,
,27,,,0.0376928448677063,,
,28,,,0.03524313122034073,,
,29,,,0.036911383271217346,,
,30,,,0.038378167897462845,,
,31,,,0.03653759881854057,,
,32,,,0.03990397974848747,,
,33,,,0.03672903776168823,,
,34,,,0.04081742838025093,,
,35,,,0.03642917796969414,,
,36,,,0.035869304090738297,,
,37,,,0.03710043057799339,,
,38,,,0.037601012736558914,,
,39,,,0.04096890240907669,,
,40,,,0.03790225461125374,,
,41,,,0.037546541541814804,,
,42,,,0.03695635125041008,,
,43,,,0.03827366232872009,,
,44,,,0.03952116519212723,,
,45,,,0.03912031650543213,,
,46,,,0.038376908749341965,,
,47,,,0.03722819313406944,,
,48,,,0.036125048995018005,,
,49,,,0.03927328810095787,,
,50,,,0.04091900587081909,,
,51,,,0.03469989448785782,,
,52,,,0.03681675344705582,,
,53,,,0.03988969326019287,,
,54,,,0.03920084983110428,,
,55,,,0.04081270098686218,,
,56,,,0.03912963345646858,,
,57,,,0.04072846844792366,,
,58,,,0.03630207106471062,,
,59,,,0.034249819815158844,,
,60,,,0.036862362176179886,,
,61,,,0.04098760709166527,,
,62,,,0.03529966250061989,,
,63,,,0.037682823836803436,,
,64,,,0.04027453437447548,,
,65,,,0.03972277790307999,,
,66,,,0.03771849349141121,,
,67,,,0.040456730872392654,,
,68,,,0.032332465052604675,,
,69,,,0.0400831364095211,,
,70,,,0.03881091624498367,,
,71,,,0.04320988059043884,,
,72,,,0.037603091448545456,,
,73,,,0.03708810359239578,,
,74,,,0.03830549865961075,,
,75,,,0.03868088126182556,,
,76,,,0.039362844079732895,,
,77,,,0.037343282252550125,,
,78,,,0.03750846907496452,,
,79,,,0.036245230585336685,,
,80,,,0.036056943237781525,,
,81,,,0.03639660403132439,,
,82,,,0.03846688196063042,,
,83,,,0.033757131546735764,,
,84,,,0.037818580865859985,,
,85,,,0.03905666992068291,,
,86,,,0.03723733499646187,,
,87,,,0.04471840709447861,,
,88,,,0.040747590363025665,,
,89,,,0.03745120391249657,,
,90,,,0.03892761468887329,,
,91,,,0.036821186542510986,,
,92,,,0.03596844896674156,,
,93,,,0.037555232644081116,,
,94,,,0.03821843862533569,,
,95,,,0.03851283714175224,,
,96,,,0.03830328211188316,,
,97,,,0.03876764327287674,,
,98,,,0.03704621270298958,,
,99,,,0.03864780068397522,,
,100,,,0.03864112123847008,,
,101,,,0.03935316205024719,,
,102,,,0.037394918501377106,,
